"offer.date","IPO.name","Ticker","CUSIP","ADR.(2=ADR)","VC","Dual","Post-issue.shares","Internet","CRSP.Perm","Founding","Rollup","X13","X14"
"19810421","DORADO MICRO SYSTEMS","DORM","25810710","0","1","0",".","0","59695",1977,"0",NA,NA
"19810422","GREATWEST HOSPITALS","GWHI","39241510","0","0","0",".","0","63968",1981,"0",NA,NA
"19810422","SWIFT INDEPENDENT","SIPC","87074210","0","0","0",".","0","64119",1980,"0",NA,NA
"19810423","DAWSON GEOPHYSICAL","DWSN","23935910","0","0","0",".","0","29050",1952,"0",NA,NA
"19810423","ENERSERV PRODUCTS","ESPI","29274110","0","0","0",".","0","63570",1976,"0",NA,NA
"19810423","ENS BIOLOGICALS","BIOLF","29356310","0","9","0",".","0","78404",1978,".",NA,NA
"19810423","TELESPHERE INT'L","TSPH","87990810","0","0","0",".","0","64813",1979,"0",NA,NA
"19810428","CHILDREN'S PLACE","KIDS","16875910","0","2","0",".","0","23262",1972,"0",NA,NA
"19810428","CRAWFORD ENERGY","CREN","22501510","0","0","0",".","0","63124",1973,"0",NA,NA
"19810429","IKE LOVELADY","IKEL","54717510","0","1","0",".","0","50201",1978,"0",NA,NA
"19810430","NELSON RESEARCH","NELR","64037910","0","0","0",".","0","57075",1972,"0",NA,NA
"19810505","DATA I/O","DAIO","23769010","0","1","0",".","0","28629",1969,"0",NA,NA
"19810505","WOMETCO CABLE TV","WCTV","97816010","0","0","0",".","0","83417",1971,"0",NA,NA
"19810506","NORPAC EXPLORATION SERVICES","NORP","65626810","1","2","0",".","0","57841",1967,"0",NA,NA
"19810507","AMERICAN DIAGNOSTICS","ADGN","02536410","0","0","0",".","0","12750",1972,"0",NA,NA
"19810507","VIRATEK","VIRA","92764810","0","0","0",".","0","80929",1980,"0",NA,NA
"19810512","ADVANCED SEMICONDUCTOR MAT","ASMIF","00791410","1","0","0",".","0","11077",1968,"0",NA,NA
"19810512","INTERFERON SCIENCES","IFSC","45890310","0","0","0",".","0","44928",1980,"0",NA,NA
"19810512","INTERPHARM LABS","IPLLF","46059010","0","9","0",".","0","78307",1978,".",NA,NA
"19810512","IPL SYSTEMS","IPLSA","44981310","0","0","1","3808000","0","43327",1973,"0",NA,NA
"19810512","READING AVIATION","RASI","75530710","0","0","0",".","0","73243",1946,"0",NA,NA
"19810513","CABLE TV INDUSTRIES","CATV","12690410","0","0","0",".","0","20467",1976,"0",NA,NA
"19810513","INPUT BUSINESS MACH'S","IPUT","45790410","0","0","0",".","0","44346",1970,"0",NA,NA
"19810513","MOUNTAIN MEDICAL EQUIP","MTMD","62422010","0","0","0",".","0","63247",1978,"0",NA,NA
"19810513","NOVAR ELECTRONICS","NOVR","66987610","0","1","0",".","0","58500",1963,"0",NA,NA
"19810514","ASTRO DRILLING","ASDR","04590010","0","0","0",".","0","63888",1974,"0",NA,NA
"19810514","THORATEC LABS","TTEC","88517510","0","0","0",".","0","76100",1976,"0",NA,NA
"19810519","SKIPPER'S","SKIP","83071510","0","0","0",".","0","70843",1978,"0",NA,NA
"19810520","BALCO ENERGY","BLCO","05790110","0","0","0",".","0","16433",1958,"0",NA,NA
"19810522","SEVEN OAKS INT'L","QPON","81787510","0","0","0",".","0","70106",1971,"0",NA,NA
"19810527","RIBI IMMUNOCHEM","RIBI","76255310","0","0","0",".","0","66836",1981,"0",NA,NA
"19810528","CIBOLA ENERGY","CBLA","17163310","0","0","0",".","0","23422",1978,"0",NA,NA
"19810528","ULTRA-SYSTEMS","ULTR","90403010","0","0","0",".","0","77914",1969,"0",NA,NA
"19810528","UNITEL VIDEO","UNVD","91325310","0","0","0",".","0","65103",1969,"0",NA,NA
"19810602","BARTON VALVE","BART","06957610","1","0","0",".","0","17014",1961,"0",NA,NA
"19810602","DETECTOR ELECTRONICS","DETX","25065710","0","1","0",".","0","29568",1973,"0",NA,NA
"19810604","BONRAY DRILLING","BNRY","09852310","0","0","0",".","0","18738",1957,"0",NA,NA
"19810604","KIMBARK OIL & GAS","KIMB","49435510","0","0","0",".","0","47723",1949,"0",NA,NA
"19810609","L.B. FOSTER","FSTRA","35006010","1","0","1","8196000","0","37402",1902,"0",NA,NA
"19810609","LIZ CLAIBORNE","LIZC","53932010","0","0","0",".","0","49905",1976,"0",NA,NA
"19810609","SOFTWARE AG","SAGA","83402410","0","0","0",".","0","71037",1973,"0",NA,NA
"19810611","DREYER'S ICE CREAM","DRYR","26187810","0","0","0",".","0","30780",1928,"0",NA,NA
"19810612","S.A.L. CABLE COMMUNIC.","SALC","78390310","0","0","0",".","0","68180",1974,"0",NA,NA
"19810617","GEOPHYSICAL SYSTEMS","GSCO","37247410","0","0","0",".","0","38747",1972,"0",NA,NA
"19810617","KLOSS VIDEO","KLOS","49875410","0","1","0",".","0","47942",1977,"0",NA,NA
"19810618","ALPHA MICROSYSTEMS","ALMI","02090310","0","0","0",".","0","12117",1977,"0",NA,NA
"19810618","OCILLA INDUSTRIES","OCIL","67555910","1","2","0",".","0","59011",1969,"0",NA,NA
"19810619","KYLE TECHNOLOGY","KYLE","50155110","0","0","0",".","0","48187",1976,"0",NA,NA
"19810619","MICOM SYSTEMS","MICS","59478710","0","1","0",".","0","53429",1973,"0",NA,NA
"19810623","FAFCO","FAFO","30239010","0","1","0",".","0","33911",1972,"0",NA,NA
"19810623","FIRST MATAGORDA","FMAT","32090310","0","0","0",".","0","35968",1978,"0",NA,NA
"19810624","ROLFITE COMPANY","ROLF","77551210","0","0","0",".","0","67521",1970,"0",NA,NA
"19810624","TEMPLETON ENERGY","TMPL","88019410","0","0","0",".","0","75409",1981,"0",NA,NA
"19810625","UNITED MEDICAL","UMII","91084410","0","0","0",".","0","63810",1972,"0",NA,NA
"19810630","HBO & COMPANY","HBOC","40410010","0","1","0",".","0","40484",1974,"0",NA,NA
"19810701","ALLEGHENY & WESTERN","ALGH","01722710","0","0","0",".","0","11835",1981,"0",NA,NA
"19810701","KELLY-JOHNSTON ENTERPR","KEJO","48811910","0","0","0",".","0","47352",1977,"0",NA,NA
"19810701","LIEBERT","LIEB","53173510","0","0","0",".","0","49411",1965,"0",NA,NA
"19810702","ZONIC","ZNIC","98990610","0","1","0",".","0","84233",1970,"0",NA,NA
"19810709","UNIVERSAL HEALTH SVCS.","UHSI","91390310","0","1","1","4322000","0","79637",1978,"0",NA,NA
"19810714","ODETICS","ODEX","67606510","0","0","0",".","0","66667",1969,"0",NA,NA
"19810716","COMAIR","COMR","19978910","1","0","0",".","0","24935",1977,"0",NA,NA
"19810716","OMNICARE","OMCR","68190410","0","0","0",".","0","63714",1977,"0",NA,NA
"19810722","AMPLICA","AMPI","03209810","0","1","0",".","0","14112",1972,"0",NA,NA
"19810722","COMTEX SCIENTIFIC","CMTX","20591410","0","0","0",".","0","26287",1980,"0",NA,NA
"19810724","BIOSEARCH MEDICAL","BMPI","09066010","0","0","0",".","0","18121",1975,"0",NA,NA
"19810728","BEDFORD COMPUTER","BEDF","07603710","0","0","0",".","0","17356",1975,"0",NA,NA
"19810728","GREAT EASTERN ENERGY","GREN","39032310","0","0","0",".","0","39854",1978,"0",NA,NA
"19810729","ICO","ICOC","44929410","0","0","0",".","0","64258",1970,"0",NA,NA
"19810730","SEIS PROS","SEIS","81606410","0","0","0",".","0","63327",1977,"0",NA,NA
"19810804","MONOCLONAL ANTIBODIES","MABS","60975510","0","1","0",".","0","55037",1979,"0",NA,NA
"19810805","GEOPHYSICAL FIELD SURV","GFSI","37291410","0","0","0",".","0","38819",1972,"0",NA,NA
"19810805","PACO PHARMACEUTICAL SERV","PPSI","69523410","0","1","0",".","0","60856",1974,"0",NA,NA
"19810805","PANSOPHIC SYSTEMS","PANS","69863110","0","1","0",".","0","68611",1969,"0",NA,NA
"19810806","TECHAMERICA GROUP","TCHA","87831510","0","0","0",".","0","63378",1971,"0",NA,NA
"19810812","SYSTEMATICS","SYST","87190410","0","0","0",".","0","74150",1967,"0",NA,NA
"19810813","BELL PETROLEUM","BPSI","07814410","0","0","0",".","0","17516",1969,"0",NA,NA
"19810818","GREAT OUTDOOR AM ADVEN","GOAA","39114410","0","0","0",".","0","12432",1974,"0",NA,NA
"19810818","SOUTHERN MEDIC & PHARM","SMPC","84333710","0","0","0",".","0","71459",1979,"0",NA,NA
"19810819","INTEGRITY FIN'L GROUP","INTY","45790610","0","0","0",".","0","44362",1968,"0",NA,NA
"19810827","NCA","NCAC","62878710","0","0","0",".","0","55750",1970,"0",NA,NA
"19810827","SOFTECH","SOFT","83402110","0","0","0",".","0","71002",1969,"0",NA,NA
"19810901","JEFFERSON-WILLIAMS","JWEC","47549110","0","0","0",".","0","46464",1974,"0",NA,NA
"19810901","STAN WEST MINING","SWMC","85285810","0","0","0",".","0","72371",1979,"0",NA,NA
"19810902","BOLT TECHNOLOGY","BOLT","09769810","0","0","0",".","0","18650",1962,"0",NA,NA
"19810910","CARDILLO TRAVEL SYSTMS","TVL","14147610","0","0","0",".","0","63490",1935,"0",NA,NA
"19810915","DATA MEASUREMENT","DMCB","23790310","0","9","0",".","0","10969",1962,".",NA,NA
"19810917","PRAB ROBOTS","PRAB","73941310","0","0","0",".","0","63758",1961,"0",NA,NA
"19810922","HOME DEPOT","HOMD","43707610","0","0","0",".","0","66181",1978,"0",NA,NA
"19810922","SWITCHCO","SXCO","87104710","0","0","0",".","0","73892",1981,"0",NA,NA
"19810923","CYCARE SYSTEMS","CYCR","23290210","0","0","0",".","0","28143",1969,"0",NA,NA
"19810924","SEAGATE TECHNOLOGY","SGAT","81180410","0","1","0",".","0","69607",1978,"0",NA,NA
"19811001","ASK COMPUTER SYSTEMS","ASKI","00190310","0","1","0",".","0","10429",1974,"0",NA,NA
"19811002","CORVUS SYSTEMS","CRVS","22101610","0","1","0",".","0","27370",1979,"0",NA,NA
"19811006","CIPHER DATA PRODUCTS","CIFR","17252810","0","1","0",".","0","23529",1968,"0",NA,NA
"19811014","RIO GRANDE DRILLING","RGDC","76709410","0","0","0",".","0","64098",1978,"0",NA,NA
"19811014","VECTOR GRAPHIC","VCTR","92239410","0","1","0",".","0","80419",1976,"0",NA,NA
"19811015","CARL KARCHER","CARL","48563610","0","0","0",".","0","47133",1966,"0",NA,NA
"19811015","PIZZA VENTURES","PVEN","72590110","1","0","0",".","0","63221",1978,"0",NA,NA
"19811015","SIPPICAN OCEAN SYSTEMS","SOSI","82990210","0","0","0",".","0","70827",1958,"0",NA,NA
"19811016","GARCIA'S OF SCOTTSDALE","GMEX","36485010","1","2","0",".","0","38173",1979,"0",NA,NA
"19811020","INSITUFORM EAST","INEI","45766210","0","0","0",".","0","44266",1970,"0",NA,NA
"19811021","DATAPOWER","DPWR","23810210","0","0","0",".","0","28813",1969,"0",NA,NA
"19811022","INT'L GAME TECHNOLOGY","IGAM","45990210","0","0","0",".","0","45277",1978,"0",NA,NA
"19811023","COLLAGEN","CGEN","19419410","0","1","0",".","0","24556",1975,"0",NA,NA
"19811023","FONAR","FONR","34443710","0","1","0",".","0","37154",1978,"0",NA,NA
"19811023","KENTUCKY HORSE CENTER","HORS","49130610","0","0","0",".","0","47491",1981,"0",NA,NA
"19811028","HORNBECK OFFSHORE SVS","HOSS","44054210","0","0","0",".","0","42578",1978,"0",NA,NA
"19811028","HYBRITECH","HYBR","44860710","0","1","0",".","0","43020",1978,"0",NA,NA
"19811028","SEISDATA SERVICES","SDAT","81607310","0","1","0",".","0","69914",1977,"0",NA,NA
"19811029","DALE ELECTRONICS","DALE","23428210","0","0","0",".","0","63538",1951,"0",NA,NA
"19811029","NAUGLE'S","NAUG","63906810","0","2","0",".","0","56953",1965,"0",NA,NA
"19811029","UNITED CABLE TV DENVER","UCTDA","90970010","1","0","1","3530000","0","78482",1981,"0",NA,NA
"19811030","METRO AIRLINES","MAIR","59190510","0","0","0",".","0","53306",1969,"0",NA,NA
"19811104","COMPUTONE SYSTEMS","CTON","20491010","0","1","0",".","0","25770",1965,"0",NA,NA
"19811104","GULF NUCLEAR","GNUC","40243010","0","0","0",".","0","40425",1971,"0",NA,NA
"19811104","INSTACOM","ICOM","45774110","0","0","0",".","0","44282",1975,"0",NA,NA
"19811104","PETROSYSTEMS","PTSI","71691310","0","0","0",".","0","45525",1981,"0",NA,NA
"19811105","BRACKEN EXPLORATION","BXCO","10390110","0","0","0",".","0","18957",1975,"0",NA,NA
"19811105","HINDERLITER ENRGY","HND","43307810","0","0","0",".","0","63618",1950,"0",NA,NA
"19811110","MONCHIK-WEBER","MWCH","60919210","0","0","0",".","0","54907",1970,"0",NA,NA
"19811117","COM SYSTEMS","CMSI","19977310","0","0","0",".","0","24898",1975,"0",NA,NA
"19811117","SYSCON","SCON","87183010","0","0","0",".","0","74051",1966,"0",NA,NA
"19811117","VISUAL TECHNOLOGY","VSAL","92845510","0","1","0",".","0","81091",1978,"0",NA,NA
"19811118","COMMUNICATIONS SYSTEMS","CSII","20390010","1","0","0",".","0","25452",1969,"0",NA,NA
"19811119","ALEXANDER ENERGY","AEOK","01461710","0","0","0",".","0","11704",1980,"0",NA,NA
"19811124","UNITED STATIONERS","USTR","91300410","0","0","0",".","0","79303",1922,"0",NA,NA
"19811125","UNIMATION","RBOT","90490110","0","0","0",".","0","78175",1962,"0",NA,NA
"19811202","EIKONIX","KONX","28256010","0","0","0",".","0","31721",1968,"0",NA,NA
"19811208","HEALTHDYNE","HDYN","42220310","0","1","0",".","0","41356",1970,"0",NA,NA
"19811209","A.H. BELO","BCOR","08055510","0","0","0",".","0","65509",1926,"0",NA,NA
"19811209","COMPUTER ASSOCIATES","CASI","20491210","0","0","0",".","0","25778",1974,"0",NA,NA
"19811209","GANDALF TECHNOLOGY","GANDF","36471710","0","9","0",".","0","78425",1971,".",NA,NA
"19811209","H&H OIL TOOL","HHOT","40404010","0","0","0",".","0","40476",1953,"0",NA,NA
"19811210","ADVANCED FUEL SYSTEMS","AFSI","00690110","0","0","0",".","0","10816",1980,"0",NA,NA
"19811210","AVIATION GROUP","LIFT","05366410","1","2","0",".","0","16054",1977,"0",NA,NA
"19811210","HEALTH CARE & RETIRMNT","HCRX","42190110","0","0","0",".","0","41284",1944,"0",NA,NA
"19811215","NUCLEAR SUPPORT SVS.","NSSI","67030910","0","0","0",".","0","58641",1973,"0",NA,NA
"19811216","POLICY MANAGEMENT SYS.","PMSC","731108106","1","0","0",".","0","63483",1910,"0",NA,NA
"19811222","SUMMIT OILFIELD","SOCO","86620710","0","2","0",".","0","73374",1967,"1",NA,NA
"19811223","ESSEX","ESEX","296744105","0","0","0",".","0","33567",1969,"0",NA,NA
"19811223","LEXIDATA","LEXD","52887510","0","1","0",".","0","49307",1974,"0",NA,NA
"19820107","COMPUTER MEMORIES","CMIN","20491310","0","1","0",".","0","25786",1979,"0",NA,NA
"19820119","ELAN PHARMACEUTICAL RESEARCH","EPRC","28413210","0","0","0",".","0","31801",1981,"0",NA,NA
"19820121","INT'L ROBOMATION","ROBT","45990410","0","0","0",".","0","45285",1980,"0",NA,NA
"19820127","GENERAL PRODUCTION","GPCO","37052910","0","0","0",".","0","38528",1980,"0",NA,NA
"19820129","CRIME CONTROL","CRIM","22660810","0","0","0",".","0","27706",1977,"0",NA,NA
"19820129","CSP INC","CSPI","12638910","0","1","0",".","0","20336",1968,"0",NA,NA
"19820202","LTX CORP","LTXX","50239210","0","1","0",".","0","48291",1976,"0",NA,NA
"19820202","TECH FOR COMM","TCII","87869010","0","0","0",".","0","74895",1968,"0",NA,NA
"19820204","EMC INSURANCE","EMCI","26866410","0","0","0",".","0","31238",1974,"0",NA,NA
"19820204","VORTEC CORP","VRTX","92904710","0","0","0",".","0","81227",1964,"0",NA,NA
"19820211","COLLABORATIVE","CRIC","19419210","0","1","0",".","0","24548",1961,"0",NA,NA
"19820303","HOME HEALTH CARE","HHCA","43713310","1","2","0",".","0","42324",1979,"0",NA,NA
"19820316","KASLER CORP","KASL","48579510","0","0","0",".","0","47141",1947,"0",NA,NA
"19820330","LAIDLAW IND","LWSI","50730510","0","0","0",".","0","48443",1981,"0",NA,NA
"19820330","SYNTREX INC","STRX","87162510","0","1","0",".","0","74027",1979,"0",NA,NA
"19820402","CASTLE ENTERTAINMENT","CPRT","14790010","0","0","0",".","0","21769",1981,"0",NA,NA
"19820406","GODFATHERS PIZZA","GFPZ","38028910","0","0","0",".","0","30278",1976,"0",NA,NA
"19820406","SPACE MICROWAVE","SMLI","84616410","0","0","0",".","0","71918",1969,"0",NA,NA
"19820422","COMPUTER INPUT","CISI","20514510","0","0","0",".","0","25911",1969,"0",NA,NA
"19820422","REXON BUSINESS","REXN","76190110","1","0","0",".","0","66801",1978,"0",NA,NA
"19820422","UNITED BANKERS","UBKR","90956210","0","0","0",".","0","78458",1977,"0",NA,NA
"19820427","DATASWITCH","DASW","23786310","0","1","0",".","0","28696",1977,"0",NA,NA
"19820430","TCA CABLE TV","TCAT","87224110","0","0","0",".","0","74230",1981,"0",NA,NA
"19820506","COMMUN GROUP","CMGI","20339510","0","0","0",".","0","25399",1968,"0",NA,NA
"19820518","CONVERGENT TECH","CVGT","21247910","0","1","0",".","0","27036",1979,"0",NA,NA
"19820525","TECHNICOM INT'L","TECI","87854010","0","0","0",".","0","64661",1981,"0",NA,NA
"19820603","BPI SYSTEMS","BPII","05590610","0","0","0",".","0","16273",1979,"0",NA,NA
"19820608","DIAGNOSTIC PRODUCTS","DPCZ","25245010","0","0","0",".","0","29752",1971,"0",NA,NA
"19820610","MOLECULAR GENETICS","MOGN","60851910","0","1","0",".","0","54798",1952,"0",NA,NA
"19820629","INTERMETRICS","IMET","45881610","0","1","0",".","0","44856",1969,"0",NA,NA
"19820708","MULTI-TECH","MLTC","62590410","1","2","0",".","0","55547",1981,".",NA,NA
"19820708","TERA CORP","TRRA","88076710","0","0","0",".","0","75505",1974,"0",NA,NA
"19820713","RYAN'S FAMILY","RYAN","78351910","1","0","0",".","0","68049",1977,"0",NA,NA
"19820720","SUPER SKY INT'L","SSKY","86790610","0","0","0",".","0","73606",1970,"0",NA,NA
"19820721","ATLANTIC SE AIR","ASAI","04886910","1","0","0",".","0","15684",1979,"0",NA,NA
"19820729","CPI CORP","CPIC","12590210","0","0","0",".","0","20248",1979,"0",NA,NA
"19820805","FOSTER MEDICAL","FMED","35012410","0","0","0",".","0","37429",1980,"0",NA,NA
"19820811","ENVIRONMENTAL TESTING AND C","ETCC","67083910","0","1","0",".","0","33508",1981,"0",NA,NA
"19820817","ELECTRONIC MAIL CORP OF AMER","EMCA","28574210","1","0","0",".","0","32169",1980,"0",NA,NA
"19820820","UNIVERSAL MONEY","UMCI","91375610","0","0","0",".","0","79522",1981,"0",NA,NA
"19820826","VICORP RESTAURANTS","VRES","92581710","0","0","0",".","0","80654",1959,"0",NA,NA
"19820901","FAMILY ENTERTAINMENT","FMLY","30700410","1","2","0",".","0","34199",1980,"0",NA,NA
"19820902","NORTH FORK Bancorporation","NFBC","65942410","1","0","0",".","0","58094",1981,"0",NA,NA
"19820909","ELECTRONIC THEATRE RESTAUR","ETRC","28586510","0","0","0",".","0","32206",1980,"0",NA,NA
"19820915","ELECTRONICS CORP OF ISRAEL","ECILF","28607010","1","0","0",".","0","78448",1961,"0",NA,NA
"19820923","PSYCH SYSTEMS","PSYC","74437410","0","0","0",".","0","64611",1977,"0",NA,NA
"19820929","GENEX CORP","GNEX","37227510","0","1","0",".","0","38691",1977,"0",NA,NA
"19820929","ON LINE SOFTWARE","OSII","68218010","0","0","0",".","0","59601",1969,"0",NA,NA
"19820929","Rodime PLC","RODMY","77487520","2","0",".","1306000","0","67484",-99,"0",NA,NA
"19821001","BIOMET INC","BMET","09061310","0","0","0",".","0","18092",1977,"0",NA,NA
"19821007","TANO CORP","TANO","87588610","0","0","0",".","0","74641",1961,"0",NA,NA
"19821015","GOTT CORP","GOTT","38348310","0","0","0",".","0","39475",1916,"0",NA,NA
"19821019","INTECOM INC","INCM","45809810","0","1","0",".","0","44485",1980,"0",NA,NA
"19821026","SIZZLER RESTAURANTS","SIZZ","83014010","0","0","0",".","0","70835",1967,"0",NA,NA
"19821029","MERRIMAC INDUSTRIES","MMAC","59026210","0","0","0",".","0","53015",1954,"0",NA,NA
"19821102","SYSTEMS & COMPUTERS","SCTC","87187310","1","1","0",".","0","74086",1968,"0",NA,NA
"19821104","AARON RENTS","ARON","00253510","0","0","0",".","0","10517",1962,"0",NA,NA
"19821104","ALTOS COMPUTERS","ALTO","02206010","0","1","0",".","0","12192",1977,"0",NA,NA
"19821104","Americana Hotels and Realty","AHR",NA,"1","0","0",".","0","64696",-99,".",NA,NA
"19821116","TACO VIVA","TVIV","87345010","0","0","0",".","0","74561",1968,"0",NA,NA
"19821118","LEE DATA","LEDA","52376310","0","1","0",".","0","49083",1979,"0",NA,NA
"19821126","TRIANGLE MICROWAVE","TRMW","895883106","0","0","0",".","0","77252",1977,"0",NA,NA
"19821129","AREA COMMUNICATION",NA,"03987610","0","0","0",".","0","14876",1971,".",NA,NA
"19821201","PATIENT TECH","PTIX","70321410","0","0","0",".","0","67037",1981,"0",NA,NA
"19821201","QUALITY SYSTEMS","QSII","74758210","0","0","0",".","0","64961",1974,"0",NA,NA
"19821202","ARGOSYSTEMS","ARGI","04023910","0","0","0",".","0","14905",1969,"0",NA,NA
"19821203","PAR TECHNOLOGY","PARR","69888410","1","0","0",".","0","61146",1968,"0",NA,NA
"19821207","DIONEX CORP","DNEX","25454610","0","1","0",".","0","30147",1968,"0",NA,NA
"19821207","RAYMOND ENGINEERING","REIN","75470810","0","0","0",".","0","75879",1938,"0",NA,NA
"19821207","UNITED ED AND SFTWRE","UESS","91020410","0","0","0",".","0","78626",1967,"0",NA,NA
"19821210","HOGAN SYSTEMS","HOGN","43460210","0","0","0",".","0","42084",1977,"0",NA,NA
"19821210","QUANTUM CORP","QNTM","74790610","0","1","0",".","0","65024",1980,"0",NA,NA
"19821214","CENTOCOR INC","CNTO","15234210","0","1","0",".","0","22016",1979,"0",NA,NA
"19821214","GD RITZY'S","RITZ","76801510","0","0","0",".","0","67011",1979,"0",NA,NA
"19821214","NEWAIR FLIGHT","NWAR","65018810","0","0","0",".","0","57497",1962,"0",NA,NA
"19821216","GENERAL PHYSICS","GPHY","37048510","0","0","0",".","0","38520",1966,"0",NA,NA
"19821216","PERCEPTRONICS","PERC","71361110","0","0","0",".","0","62149",1969,"0",NA,NA
